id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
666287,15000.0,3,13.99,512.6,C,C4,32.0,10+ years,2,60000.0,2,2015-09-01,1,0,386.0,19,10.5,0.0,660.0,664.0,12.0,1.0,1.0,10525.0,52.6,21.0,1,0,Dec-2001,0.0,1.0,0.0,4.0,7.0,7.0,6.0,6.0,8.0,10.0,10.0,7.0,12.0,0.0,0.0,0.0,3.0
489198,35000.0,5,18.99,907.73,E,E3,1268.0,10+ years,1,120000.0,1,2015-11-01,1,0,160.0,4,29.75,1.0,660.0,664.0,14.0,0.0,0.0,28358.0,87.8,33.0,0,0,Mar-2001,0.0,1.0,0.0,6.0,6.0,6.0,6.0,14.0,7.0,11.0,26.0,6.0,14.0,0.0,0.0,0.0,1.0
374388,11000.0,3,6.97,339.5,A,A2,265822.0,10+ years,0,70000.0,2,2013-09-01,0,0,328.0,3,20.81,0.0,735.0,739.0,12.0,0.0,0.0,16019.0,38.3,24.0,0,0,Feb-1996,0.0,1.0,0.0,3.0,4.0,4.0,6.0,11.0,5.0,9.0,15.0,4.0,12.0,0.0,0.0,0.0,2.0
571516,8000.0,3,14.99,277.29,C,C4,1812.0,1 year,0,23000.0,0,2017-03-01,0,4,201.0,2,13.73,0.0,670.0,674.0,6.0,0.0,0.0,3396.0,32.3,26.0,0,1,Jan-2008,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,17.0,4.0,8.0,2.0,6.0,0.0,0.0,0.0,4.0
52360,10000.0,3,18.06,361.83,D,D2,1656.0,5 years,1,55200.0,2,2017-07-01,0,0,324.0,10,16.63,1.0,660.0,664.0,9.0,0.0,0.0,10970.0,50.8,10.0,1,0,Jun-2012,0.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,7.0,7.0,4.0,9.0,0.0,0.0,0.0,1.0
146254,22400.0,3,7.62,698.02,A,A3,132.0,8 years,0,115000.0,1,2014-05-01,0,4,89.0,3,13.28,0.0,765.0,769.0,13.0,0.0,0.0,18542.0,29.2,35.0,0,0,May-1991,4.0,1.0,0.0,4.0,6.0,6.0,5.0,11.0,5.0,8.0,22.0,6.0,13.0,0.0,0.0,0.0,0.0
194287,10000.0,3,12.49,334.49,B,B5,10100.0,< 1 year,2,28000.0,1,2014-10-01,1,0,134.0,8,18.13,1.0,705.0,709.0,10.0,2.0,1.0,5472.0,29.4,17.0,1,0,Feb-1986,0.0,1.0,0.0,3.0,8.0,8.0,3.0,4.0,1.0,9.0,16.0,8.0,10.0,0.0,0.0,0.0,1.0
12204,9600.0,3,11.99,318.82,B,B5,515.0,10+ years,0,34500.0,2,2017-09-01,0,0,70.0,32,31.17,0.0,690.0,694.0,15.0,0.0,0.0,11388.0,39.0,31.0,0,0,Jun-2003,0.0,1.0,1.0,8.0,10.0,10.0,9.0,11.0,7.0,12.0,19.0,10.0,15.0,0.0,0.0,0.0,7.0
144480,10000.0,3,12.12,332.72,B,B3,234534.0,6 years,0,42000.0,0,2013-05-01,0,4,324.0,10,18.55,0.0,675.0,679.0,8.0,0.0,0.0,4804.0,58.6,25.0,0,0,Jul-2002,120.0,1.0,1.0,3.0,4.0,4.0,3.0,7.0,10.0,5.0,14.0,4.0,8.0,0.0,0.0,0.0,1.0
482787,21000.0,3,19.99,780.33,E,E4,35321.0,10+ years,2,160000.0,1,2015-07-01,1,1,479.0,8,13.18,0.0,670.0,674.0,10.0,0.0,0.0,13114.0,63.4,16.0,1,0,Jun-2009,1.0,1.0,1.0,4.0,6.0,6.0,4.0,6.0,6.0,7.0,9.0,6.0,10.0,0.0,0.0,0.0,6.0
116497,15000.0,3,9.17,478.19,B,B2,2131.0,10+ years,0,152000.0,1,2015-11-01,0,2,290.0,18,20.3,0.0,705.0,709.0,12.0,0.0,0.0,18804.0,57.5,23.0,0,0,Apr-2001,5.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,8.0,8.0,12.0,2.0,12.0,0.0,0.0,0.0,1.0
712768,16000.0,3,5.32,481.84,A,A1,21117.0,< 1 year,0,80000.0,0,2015-11-01,0,0,634.0,32,20.17,0.0,785.0,789.0,14.0,0.0,0.0,8677.0,15.3,31.0,1,0,Aug-2000,0.0,1.0,0.0,2.0,3.0,3.0,5.0,14.0,7.0,11.0,23.0,3.0,14.0,0.0,0.0,0.0,4.0
267675,35000.0,5,19.19,911.59,E,E3,8594.0,2 years,1,110000.0,2,2015-07-01,1,0,134.0,8,14.4,1.0,670.0,674.0,18.0,0.0,0.0,25752.0,71.1,37.0,1,0,Mar-1998,0.0,1.0,0.0,6.0,8.0,8.0,7.0,12.0,10.0,12.0,26.0,8.0,18.0,0.0,0.0,0.0,4.0
730316,31500.0,3,15.61,1101.4,D,D1,198751.0,8 years,1,105000.0,1,2014-05-01,0,4,31.0,2,18.85,0.0,675.0,679.0,15.0,0.0,0.0,43358.0,81.3,50.0,0,0,Feb-1996,4.0,1.0,0.0,6.0,8.0,8.0,7.0,14.0,24.0,10.0,20.0,8.0,15.0,0.0,0.0,0.0,4.0
66578,16000.0,5,15.61,385.79,C,C5,2577.0,10+ years,1,65000.0,1,2014-02-01,1,4,115.0,8,17.84,0.0,660.0,664.0,26.0,0.0,0.0,20648.0,60.4,36.0,1,0,Nov-2005,4.0,1.0,0.0,5.0,12.0,12.0,5.0,7.0,15.0,15.0,21.0,12.0,26.0,0.0,0.0,0.0,2.0
462280,14700.0,3,18.99,538.77,E,E1,187286.0,10+ years,1,41000.0,2,2014-09-01,0,0,17.0,13,15.32,0.0,685.0,689.0,15.0,0.0,0.0,15072.0,58.4,28.0,1,0,Feb-2001,0.0,1.0,0.0,2.0,6.0,6.0,3.0,5.0,5.0,14.0,23.0,6.0,15.0,0.0,0.0,0.0,5.0
701490,10425.0,3,5.32,313.95,A,A1,62.0,10+ years,2,45000.0,1,2015-11-01,0,4,115.0,8,7.07,0.0,730.0,734.0,5.0,0.0,0.0,10449.0,30.7,18.0,0,0,Feb-2006,4.0,1.0,0.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,10.0,4.0,5.0,0.0,0.0,0.0,1.0
63820,35000.0,3,11.99,1162.34,B,B3,13.0,10+ years,0,185000.0,2,2014-02-01,1,0,77.0,7,14.22,0.0,710.0,714.0,12.0,0.0,0.0,40227.0,66.1,33.0,1,0,Sep-1986,0.0,1.0,0.0,3.0,7.0,7.0,4.0,7.0,13.0,9.0,16.0,7.0,12.0,0.0,0.0,0.0,2.0
768818,20000.0,3,11.48,659.33,B,B5,168308.0,< 1 year,1,150000.0,1,2016-01-01,0,4,459.0,8,10.84,0.0,680.0,684.0,7.0,0.0,0.0,14933.0,81.2,11.0,0,0,Nov-2006,4.0,1.0,0.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,7.0,0.0,0.0,0.0,1.0
448783,15000.0,3,9.16,478.12,B,B2,54.0,NA,2,40000.0,0,2016-02-01,0,0,72.0,10,12.27,0.0,705.0,709.0,8.0,2.0,0.0,17334.0,34.9,10.0,0,0,Jan-1996,2.0,1.0,0.0,4.0,5.0,5.0,5.0,5.0,1.0,7.0,8.0,5.0,8.0,0.0,0.0,0.0,2.0
640428,25000.0,3,7.89,782.15,A,A5,158299.0,10+ years,0,95000.0,0,2016-03-01,0,0,512.0,21,11.67,0.0,760.0,764.0,5.0,0.0,0.0,11769.0,75.4,20.0,0,1,Nov-1995,2.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,9.0,1.0,5.0,0.0,0.0,0.0,2.0
306940,22500.0,5,23.26,637.66,F,F4,344665.0,2 years,1,75000.0,2,2012-06-01,0,0,221.0,8,8.53,0.0,660.0,664.0,9.0,0.0,0.0,16122.0,79.4,18.0,1,0,Apr-1999,57965.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737868,28000.0,5,19.99,741.68,E,E4,1634.0,9 years,0,114000.0,1,2015-08-01,1,0,721.0,42,13.92,0.0,715.0,719.0,19.0,0.0,0.0,17433.0,31.6,72.0,0,0,Sep-1997,0.0,1.0,0.0,1.0,7.0,7.0,6.0,16.0,35.0,15.0,32.0,7.0,19.0,0.0,0.0,0.0,5.0
707601,7525.0,3,17.86,271.52,D,D5,184.0,10+ years,0,90000.0,1,2015-01-01,0,5,14.0,11,3.83,1.0,665.0,669.0,11.0,1.0,0.0,4640.0,77.3,17.0,1,0,Jan-1993,6.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,10.0,4.0,4.0,4.0,10.0,0.0,1.0,0.0,1.0
127610,32000.0,5,7.35,638.94,A,A4,111170.0,10+ years,0,190160.0,2,2018-03-01,0,3,152.0,14,3.14,0.0,805.0,809.0,7.0,0.0,0.0,0.0,0.0,22.0,0,0,Dec-2002,3.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,10.0,5.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0
345816,10000.0,3,7.49,311.02,A,A4,105388.0,10+ years,0,45000.0,0,2015-01-01,0,0,126.0,38,14.88,0.0,705.0,709.0,6.0,0.0,0.0,9948.0,62.6,16.0,0,0,Feb-1998,0.0,1.0,0.0,2.0,3.0,3.0,2.0,6.0,3.0,3.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0
121829,10000.0,3,10.99,327.34,B,B4,658.0,1 year,1,70000.0,1,2015-07-01,1,5,335.0,8,4.23,0.0,680.0,684.0,5.0,0.0,0.0,6972.0,73.4,7.0,1,0,Aug-2010,6.0,1.0,0.0,3.0,5.0,5.0,3.0,3.0,1.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,1.0
356674,9800.0,3,14.49,337.28,C,C4,23010.0,10+ years,0,48000.0,2,2016-06-01,1,4,98.0,19,19.83,0.0,670.0,674.0,10.0,1.0,0.0,10781.0,43.3,16.0,1,0,May-2002,4.0,1.0,0.0,3.0,5.0,5.0,5.0,6.0,2.0,8.0,12.0,5.0,10.0,0.0,0.0,0.0,7.0
182563,10000.0,3,9.32,319.47,A,A4,14557.0,1 year,1,59000.0,1,2008-12-01,0,0,97.0,12,11.02,0.0,755.0,759.0,17.0,0.0,0.0,2710.0,5.7,22.0,1,0,May-1999,1745.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440380,11000.0,3,6.99,339.6,A,A2,374459.0,< 1 year,1,53000.0,1,2016-11-01,0,0,460.0,27,17.07,0.0,695.0,699.0,7.0,0.0,0.0,4943.0,34.1,33.0,0,0,Oct-2005,0.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,28.0,4.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0
276293,21000.0,3,21.49,796.47,D,D5,5424.0,1 year,1,58000.0,2,2016-08-01,1,0,32.0,21,28.16,0.0,665.0,669.0,21.0,2.0,2.0,17976.0,45.3,40.0,0,0,Nov-2002,0.0,1.0,0.0,7.0,15.0,15.0,8.0,8.0,14.0,18.0,23.0,15.0,21.0,0.0,0.0,0.0,6.0
418802,11500.0,3,13.35,389.43,C,C2,198719.0,10+ years,0,52000.0,0,2014-05-01,0,4,4.0,3,4.89,0.0,670.0,674.0,9.0,1.0,1.0,5767.0,78.0,38.0,1,0,Apr-1994,4.0,1.0,0.0,5.0,6.0,6.0,12.0,19.0,3.0,6.0,32.0,6.0,7.0,NA,0.0,0.0,1.0
62261,4500.0,3,13.59,152.91,C,C2,54.0,NA,1,24264.0,2,2018-01-01,0,4,249.0,36,8.65,0.0,670.0,674.0,3.0,0.0,0.0,4298.0,75.4,4.0,1,0,Mar-2014,4.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
392848,9550.0,3,17.77,344.16,D,D1,297194.0,3 years,1,28880.0,2,2013-06-01,0,0,242.0,8,25.35,0.0,685.0,689.0,4.0,0.0,0.0,19575.0,96.9,7.0,0,0,Nov-2001,971.0,1.0,0.0,3.0,4.0,4.0,3.0,5.0,0.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0
179966,7000.0,3,10.15,226.37,B,B2,41522.0,2 years,1,35000.0,2,2014-08-01,0,4,561.0,35,20.14,0.0,725.0,729.0,27.0,0.0,0.0,5019.0,11.4,41.0,0,0,Apr-2001,4.0,1.0,0.0,5.0,5.0,5.0,12.0,17.0,10.0,22.0,31.0,5.0,27.0,0.0,0.0,0.0,6.0
119059,14500.0,5,10.64,312.67,B,B4,3911.0,1 year,0,86000.0,1,2015-12-01,0,0,63.0,14,12.62,0.0,680.0,684.0,11.0,0.0,0.0,12124.0,50.7,24.0,0,0,Nov-2001,0.0,1.0,0.0,2.0,4.0,4.0,2.0,8.0,6.0,8.0,16.0,5.0,11.0,0.0,0.0,0.0,0.0
713769,13000.0,3,6.03,395.67,A,A1,222818.0,7 years,0,140000.0,1,2012-10-01,0,4,166.0,8,5.36,0.0,795.0,799.0,6.0,0.0,0.0,12702.0,36.4,12.0,1,0,Jul-1994,10229.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0
257914,15000.0,3,12.29,500.3,C,C1,59536.0,< 1 year,1,65000.0,1,2015-07-01,0,0,324.0,10,8.25,0.0,670.0,674.0,8.0,4.0,0.0,6123.0,51.9,13.0,0,0,Dec-2006,0.0,1.0,1.0,4.0,5.0,5.0,5.0,7.0,3.0,7.0,10.0,5.0,8.0,0.0,0.0,0.0,2.0
713622,8000.0,3,13.68,272.18,C,C1,275039.0,6 years,2,40000.0,0,2013-08-01,0,0,511.0,13,19.29,0.0,730.0,734.0,9.0,0.0,0.0,1160.0,10.5,22.0,0,0,Nov-1998,13294.0,1.0,3.0,0.0,1.0,1.0,1.0,5.0,15.0,3.0,7.0,1.0,9.0,0.0,0.0,0.0,2.0
425231,5000.0,3,23.4,194.6,E,E1,54.0,NA,0,12552.0,2,2018-11-01,0,0,590.0,8,9.85,0.0,660.0,664.0,3.0,0.0,0.0,2924.0,69.6,8.0,0,1,May-2007,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0
222769,9150.0,3,22.99,354.15,F,F1,80490.0,6 years,1,35000.0,1,2015-05-01,0,0,33.0,22,17.7,0.0,660.0,664.0,17.0,0.0,0.0,8725.0,57.0,18.0,0,0,Aug-2000,0.0,1.0,0.0,10.0,15.0,15.0,10.0,10.0,0.0,16.0,17.0,15.0,17.0,0.0,0.0,0.0,3.0
157577,15200.0,3,16.99,541.85,D,D1,29.0,10+ years,0,40000.0,2,2016-11-01,0,0,470.0,18,14.52,2.0,665.0,669.0,11.0,0.0,0.0,12800.0,57.9,18.0,1,0,Dec-1998,0.0,1.0,0.0,2.0,4.0,4.0,6.0,6.0,2.0,9.0,12.0,4.0,10.0,0.0,1.0,0.0,1.0
448808,7200.0,3,6.03,219.14,A,A1,54.0,NA,0,56964.0,2,2013-10-01,0,4,33.0,22,8.64,0.0,775.0,779.0,14.0,0.0,0.0,6786.0,7.2,26.0,1,0,Jun-1978,268.0,1.0,0.0,1.0,4.0,4.0,5.0,8.0,6.0,12.0,16.0,4.0,14.0,0.0,0.0,0.0,0.0
290416,5000.0,3,9.92,161.15,B,B2,118.0,10+ years,2,56000.0,0,2018-06-01,0,4,161.0,14,1.11,0.0,725.0,729.0,3.0,0.0,0.0,2673.0,31.8,8.0,0,0,Nov-1989,4.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0
142229,20000.0,3,9.75,643.0,B,B3,23842.0,10+ years,0,125000.0,1,2016-04-01,0,0,386.0,19,10.57,0.0,690.0,694.0,23.0,0.0,0.0,16670.0,84.6,52.0,0,0,Aug-1998,0.0,1.0,0.0,2.0,4.0,4.0,2.0,8.0,33.0,4.0,16.0,4.0,23.0,0.0,0.0,0.0,2.0
798716,9800.0,3,12.74,328.98,C,C1,672.0,< 1 year,2,50000.0,2,2017-03-01,0,0,748.0,46,29.51,0.0,685.0,689.0,10.0,0.0,0.0,9345.0,49.4,22.0,1,0,Aug-2007,0.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,9.0,8.0,12.0,4.0,10.0,0.0,0.0,0.0,2.0
177370,7500.0,3,9.16,239.06,B,B2,314.0,3 years,0,33000.0,0,2016-02-01,0,0,230.0,2,12.91,0.0,700.0,704.0,4.0,0.0,0.0,5596.0,76.7,5.0,0,0,Aug-2003,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0
572901,13000.0,3,18.99,476.47,D,D3,32.0,6 years,1,30000.0,1,2017-05-01,0,0,355.0,18,16.59,1.0,685.0,689.0,14.0,2.0,1.0,5576.0,42.2,19.0,1,0,Aug-1995,0.0,1.0,0.0,2.0,5.0,5.0,3.0,4.0,4.0,11.0,15.0,5.0,14.0,0.0,0.0,0.0,2.0
270241,4000.0,3,14.99,138.65,C,C4,2.0,< 1 year,0,125000.0,2,2016-11-01,1,0,120.0,21,8.1,0.0,675.0,679.0,7.0,0.0,0.0,3792.0,41.7,15.0,0,0,Dec-2004,0.0,1.0,1.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,8.0,4.0,7.0,0.0,0.0,0.0,5.0
570201,3550.0,3,12.05,118.0,C,C1,54.0,NA,1,35000.0,0,2015-11-01,0,7,141.0,13,35.7,0.0,745.0,749.0,16.0,0.0,0.0,9198.0,21.3,33.0,1,0,Sep-1989,8.0,1.0,0.0,8.0,11.0,11.0,8.0,18.0,3.0,15.0,30.0,11.0,16.0,0.0,0.0,0.0,4.0
370768,6000.0,3,14.48,206.47,C,C5,13914.0,6 years,1,35000.0,2,2015-12-01,0,0,334.0,0,37.69,0.0,680.0,684.0,10.0,1.0,1.0,5384.0,26.0,17.0,0,0,Mar-2000,0.0,1.0,0.0,2.0,7.0,7.0,2.0,2.0,9.0,7.0,8.0,4.0,10.0,NA,0.0,0.0,5.0
585553,6325.0,3,17.57,227.31,D,D4,3587.0,10+ years,0,30000.0,2,2015-10-01,0,2,680.0,16,32.24,2.0,665.0,669.0,8.0,0.0,0.0,7074.0,76.9,28.0,0,0,Dec-2000,5.0,1.0,0.0,2.0,3.0,3.0,2.0,5.0,5.0,6.0,22.0,3.0,8.0,0.0,0.0,0.0,1.0
350424,6500.0,3,12.87,218.62,C,C1,243874.0,3 years,0,46800.0,0,2009-10-01,0,4,512.0,21,3.15,1.0,690.0,694.0,6.0,0.0,0.0,6112.0,81.5,23.0,1,0,Nov-1985,17782.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500693,35000.0,3,11.53,1154.66,B,B5,15342.0,< 1 year,0,200000.0,1,2015-02-01,0,0,134.0,8,22.74,0.0,690.0,694.0,17.0,0.0,0.0,157658.0,59.9,30.0,1,0,Jun-2000,0.0,1.0,0.0,6.0,10.0,10.0,7.0,10.0,6.0,13.0,21.0,10.0,17.0,0.0,0.0,0.0,3.0
104922,12000.0,3,13.49,407.17,C,C2,307.0,8 years,1,47000.0,0,2017-04-01,0,4,66.0,14,22.78,0.0,715.0,719.0,17.0,0.0,0.0,6993.0,46.0,27.0,0,0,Apr-2009,4.0,1.0,0.0,4.0,4.0,4.0,4.0,5.0,19.0,4.0,8.0,4.0,17.0,0.0,0.0,0.0,5.0
168803,23000.0,3,17.99,831.39,D,D2,27693.0,6 years,1,50000.0,2,2016-11-01,0,0,125.0,9,21.38,0.0,715.0,719.0,5.0,0.0,0.0,24418.0,78.8,9.0,0,0,Feb-2008,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,5.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0
547001,12000.0,5,16.55,295.34,D,D2,77736.0,3 years,0,36000.0,2,2015-06-01,0,0,214.0,41,24.0,0.0,670.0,674.0,12.0,0.0,0.0,10921.0,60.0,19.0,1,0,Oct-2001,0.0,1.0,1.0,3.0,5.0,5.0,5.0,7.0,6.0,10.0,12.0,5.0,12.0,0.0,0.0,0.0,4.0
633505,10000.0,3,7.39,310.56,A,A4,3806.0,1 year,0,50000.0,0,2016-05-01,0,0,259.0,19,28.07,0.0,680.0,684.0,11.0,1.0,0.0,8435.0,33.1,35.0,0,0,Jan-2005,0.0,1.0,0.0,4.0,6.0,6.0,4.0,12.0,10.0,8.0,24.0,6.0,11.0,0.0,0.0,0.0,2.0
512402,8000.0,3,22.4,307.19,E,E3,211736.0,10+ years,1,80000.0,0,2014-02-01,0,0,524.0,20,11.67,3.0,675.0,679.0,5.0,0.0,0.0,42375.0,0.0,23.0,1,0,Apr-1987,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,4.0,2.0,16.0,1.0,5.0,0.0,0.0,2.0,0.0
241416,15000.0,3,14.08,513.25,C,C3,54.0,NA,0,82029.6,0,2017-07-01,1,4,644.0,26,15.77,0.0,670.0,674.0,14.0,1.0,1.0,12336.0,47.4,20.0,0,0,Jun-2013,4.0,1.0,0.0,5.0,12.0,12.0,5.0,6.0,3.0,12.0,15.0,12.0,14.0,0.0,0.0,0.0,2.0
396176,20000.0,3,17.1,714.06,C,C5,15324.0,10+ years,0,125000.0,1,2013-11-01,0,0,253.0,21,8.15,2.0,680.0,684.0,10.0,0.0,0.0,17113.0,101.3,29.0,1,0,Nov-1984,0.0,1.0,0.0,3.0,6.0,6.0,3.0,9.0,3.0,7.0,20.0,6.0,10.0,0.0,0.0,0.0,1.0
322564,30000.0,3,19.42,1106.07,D,D3,3649.0,3 years,1,88000.0,1,2018-03-01,0,5,19.0,14,4.4,0.0,700.0,704.0,3.0,0.0,0.0,2558.0,33.7,5.0,1,0,Nov-2007,6.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0
36823,27500.0,3,13.99,939.76,C,C4,1132.0,10+ years,0,105000.0,1,2015-08-01,0,0,413.0,37,20.35,3.0,675.0,679.0,10.0,0.0,0.0,16650.0,78.5,34.0,0,0,Jul-1998,0.0,1.0,0.0,2.0,2.0,2.0,3.0,8.0,18.0,5.0,12.0,2.0,10.0,0.0,0.0,1.0,1.0
278364,10000.0,3,13.44,339.07,C,C3,393.0,3 years,1,55000.0,1,2016-01-01,0,0,167.0,8,31.25,0.0,680.0,684.0,23.0,0.0,0.0,26725.0,74.0,26.0,1,0,Mar-1995,0.0,1.0,0.0,10.0,17.0,17.0,11.0,12.0,3.0,21.0,23.0,17.0,23.0,0.0,0.0,0.0,3.0
595489,30000.0,3,13.49,1017.92,C,C2,253402.0,2 years,0,285000.0,1,2017-01-01,1,0,340.0,14,14.09,0.0,665.0,669.0,13.0,2.0,1.0,37436.0,67.6,19.0,0,0,Oct-1989,0.0,1.0,0.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,9.0,8.0,13.0,0.0,0.0,0.0,2.0
47822,14050.0,3,15.77,492.37,D,D1,166125.0,3 years,0,41900.0,1,2016-01-01,1,0,544.0,20,28.59,1.0,670.0,674.0,9.0,0.0,0.0,19795.0,60.5,25.0,0,0,Nov-2003,0.0,1.0,0.0,3.0,4.0,4.0,4.0,8.0,7.0,7.0,17.0,4.0,9.0,0.0,0.0,0.0,1.0
16303,21000.0,3,6.49,643.54,A,A2,59075.0,4 years,0,98000.0,2,2014-06-01,0,4,185.0,3,19.34,0.0,765.0,769.0,9.0,0.0,0.0,33272.0,46.3,34.0,0,0,Aug-1998,4.0,1.0,0.0,2.0,3.0,3.0,4.0,13.0,5.0,7.0,26.0,3.0,9.0,0.0,0.0,0.0,1.0
685703,10000.0,3,8.39,315.17,B,B1,55.0,2 years,0,96000.0,1,2016-03-01,0,2,348.0,18,24.05,0.0,690.0,694.0,20.0,1.0,1.0,5972.0,26.0,39.0,0,0,Dec-1996,5.0,1.0,0.0,6.0,10.0,10.0,9.0,9.0,17.0,10.0,20.0,3.0,18.0,NA,0.0,0.0,6.0
115008,7200.0,3,13.59,244.65,C,C2,20100.0,< 1 year,1,23000.0,0,2017-07-01,0,4,113.0,22,16.49,0.0,670.0,674.0,6.0,1.0,1.0,3713.0,38.3,13.0,0,0,May-2001,4.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,5.0,5.0,8.0,4.0,6.0,0.0,0.0,0.0,1.0
32429,31425.0,3,17.86,1133.89,D,D5,42734.0,1 year,0,72000.0,1,2015-09-01,0,3,368.0,3,16.58,1.0,690.0,694.0,9.0,0.0,0.0,7264.0,31.6,20.0,1,0,Jun-1993,3.0,1.0,1.0,1.0,3.0,3.0,2.0,6.0,7.0,4.0,9.0,3.0,9.0,0.0,0.0,0.0,1.0
191748,10500.0,3,7.69,327.54,A,A4,747.0,4 years,0,50000.0,0,2014-07-01,0,0,16.0,5,29.86,0.0,750.0,754.0,8.0,0.0,0.0,10714.0,72.4,21.0,1,0,Oct-1998,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,8.0,4.0,11.0,3.0,8.0,0.0,0.0,0.0,1.0
336853,15300.0,5,25.99,458.0,F,F5,6567.0,5 years,1,45000.0,1,2015-11-01,0,0,62.0,13,1.71,0.0,720.0,724.0,10.0,0.0,0.0,4304.0,14.0,38.0,1,0,May-2002,0.0,1.0,0.0,2.0,2.0,2.0,6.0,15.0,7.0,10.0,31.0,2.0,10.0,0.0,0.0,0.0,7.0
451244,20000.0,5,25.83,596.8,G,G2,71466.0,2 years,0,200000.0,2,2013-09-01,0,0,135.0,33,10.61,0.0,670.0,674.0,13.0,1.0,1.0,13936.0,92.3,32.0,1,0,Sep-2000,148.0,1.0,0.0,5.0,6.0,6.0,5.0,8.0,15.0,7.0,13.0,6.0,13.0,0.0,0.0,0.0,3.0
315200,6250.0,3,13.05,210.74,B,B5,270984.0,7 years,0,40000.0,2,2013-09-01,0,0,1.0,1,31.89,0.0,700.0,704.0,10.0,0.0,0.0,8464.0,57.2,18.0,1,0,Jun-2003,38.0,1.0,0.0,3.0,5.0,5.0,4.0,6.0,6.0,7.0,10.0,5.0,10.0,0.0,0.0,0.0,1.0
715324,28000.0,5,17.86,708.89,D,D5,8844.0,5 years,0,100000.0,1,2015-10-01,1,0,477.0,7,16.85,2.0,685.0,689.0,12.0,0.0,0.0,27020.0,74.8,38.0,0,0,Feb-2001,0.0,1.0,0.0,2.0,4.0,4.0,5.0,7.0,15.0,8.0,18.0,4.0,12.0,0.0,0.0,0.0,3.0
591964,7200.0,3,8.39,226.92,B,B1,47959.0,3 years,1,57000.0,0,2016-03-01,0,0,195.0,38,14.99,0.0,665.0,669.0,7.0,0.0,0.0,3760.0,49.5,17.0,0,0,Apr-2005,0.0,1.0,0.0,3.0,3.0,3.0,3.0,6.0,10.0,4.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0
225135,1800.0,3,7.62,56.1,A,A3,295149.0,< 1 year,1,70000.0,0,2012-09-01,0,0,17.0,13,7.76,0.0,740.0,744.0,16.0,0.0,0.0,16294.0,24.4,58.0,1,0,May-2000,193.0,1.0,0.0,4.0,5.0,5.0,6.0,27.0,20.0,11.0,36.0,5.0,16.0,0.0,0.0,0.0,4.0
